Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773628890,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1773628891,10,,Aggregated,0.000000,0.000000,400,400,400,400,400,410,410,410,410,410,410,19,0,400.0,280.5057315762449,116.18419998558238,409.56389997154474,125.0
1773628892,20,,Aggregated,0.000000,0.000000,110,170,210,230,400,400,420,460,460,460,460,71,0,110.0,159.56710704149756,30.39520001038909,459.2520999722183,125.0
1773628893,20,,Aggregated,0.000000,0.000000,35,100,120,150,230,400,410,420,460,460,460,127,0,35,104.14925905624698,29.37460003886372,459.2520999722183,125.0
1773628894,20,,Aggregated,18.000000,0.000000,34,36,94,110,210,400,400,420,460,460,460,189,0,34,81.02663068800534,28.746699972543865,459.2520999722183,125.0
1773628895,20,,Aggregated,30.666667,0.000000,33,35,47,93,170,230,400,410,460,460,460,248,0,33,69.88458830634163,28.486500028520823,459.2520999722183,125.0
1773628896,20,,Aggregated,36.500000,0.000000,33,34,35,53,120,220,400,400,460,460,460,310,0,33,62.57179516082209,27.73699996760115,459.2520999722183,125.0
1773628897,20,,Aggregated,40.000000,0.000000,33,34,35,39,110,210,400,400,460,460,460,370,0,33,57.85269729550802,27.649999945424497,459.2520999722183,125.0
1773628898,20,,Aggregated,44.000000,0.000000,33,34,34,36,100,210,400,400,460,460,460,433,0,33,54.119725633540575,27.469299966469407,459.2520999722183,125.0
1773628899,20,,Aggregated,46.000000,0.000000,32,33,34,35,94,170,400,400,460,460,460,490,0,32,51.586761631722545,27.469299966469407,459.2520999722183,125.0
1773628900,20,,Aggregated,48.625000,0.000000,32,33,34,35,72,140,400,400,460,460,460,551,0,32,49.379282938709444,26.99609997216612,459.2520999722183,125.0
1773628901,20,,Aggregated,49.666667,0.000000,32,33,34,34,68,120,230,400,460,460,460,610,0,32,47.676917703223005,26.99609997216612,459.2520999722183,125.0
1773628902,20,,Aggregated,50.700000,0.000000,32,33,34,34,59,120,230,400,460,460,460,670,0,32,46.38397462523556,26.99609997216612,459.2520999722183,125.0
1773628903,20,,Aggregated,56.400000,0.000000,32,33,34,34,53,110,230,400,460,460,460,726,0,32,45.406584296399245,26.99609997216612,459.2520999722183,125.0
1773628904,20,,Aggregated,58.900000,0.000000,32,33,34,34,47,110,220,400,460,460,460,788,0,32,44.32771091324604,26.99609997216612,459.2520999722183,125.0
1773628905,20,,Aggregated,59.000000,0.000000,32,33,33,34,41,100,220,400,460,460,460,847,0,32,43.45428819308792,26.99609997216612,459.2520999722183,125.0
1773628906,20,,Aggregated,59.300000,0.000000,32,33,33,34,40,100,210,400,460,460,460,908,0,32,42.65634746667426,26.99609997216612,459.2520999722183,125.0
1773628907,20,,Aggregated,60.000000,0.000000,32,33,33,34,38,94,210,400,460,460,460,969,0,32,41.95168359108775,26.99609997216612,459.2520999722183,125.0
1773628908,20,,Aggregated,59.000000,0.000000,32,33,33,34,38,88,210,400,420,460,460,1034,0,32,41.44556431352644,26.99609997216612,459.2520999722183,125.0
