type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_1,21.03,200,297,false,1775452128707913000,
read,key_8,20.51,200,305,false,1775452128708436700,
read,key_5,2.08,200,302,false,1775452128728948700,
read,key_3,22.59,200,283,false,1775452128708436700,
read,key_9,22.59,200,287,false,1775452128708436700,
read,key_1,22.59,200,297,false,1775452128708436700,
read,key_9,22.59,200,287,false,1775452128708436700,
read,key_1,2.05,200,297,false,1775452128731029800,
read,key_6,2.05,200,283,false,1775452128731029800,
read,key_9,2.62,200,287,false,1775452128731029800,
read,key_4,26.90,200,330,false,1775452128707913000,
read,key_2,1.73,200,330,false,1775452128733083200,
read,key_4,1.16,200,330,false,1775452128733654000,
read,key_7,0.51,200,296,false,1775452128734814700,
read,key_5,0.51,200,302,false,1775452128734814700,
read,key_3,27.41,200,283,false,1775452128708436700,
read,key_8,28.48,200,305,false,1775452128707913000,
read,key_3,1.08,200,283,false,1775452128735851000,
read,key_9,28.50,200,287,false,1775452128708436700,
read,key_1,1.09,200,297,false,1775452128736390700,
read,key_8,2.16,200,305,false,1775452128735323900,
read,key_1,1.50,200,297,false,1775452128736935500,
read,key_8,1.50,200,305,false,1775452128736935500,
read,key_7,0.95,200,296,false,1775452128737481700,
read,key_7,0.51,200,296,false,1775452128738432400,
read,key_4,10.51,200,330,false,1775452128728948700,
read,key_9,9.55,200,287,false,1775452128731029800,
read,key_4,8.02,200,330,false,1775452128733083200,
read,key_4,1.20,200,330,false,1775452128740577400,
read,key_2,1.19,200,330,false,1775452128741106200,
read,key_9,11.27,200,287,false,1775452128731029800,
read,key_7,0.52,200,297,false,1775452128741776800,
read,key_6,8.76,200,283,false,1775452128734814700,
read,key_0,1.28,200,312,false,1775452128742296900,
read,key_9,1.28,200,287,false,1775452128742296900,
read,key_2,1.10,200,330,false,1775452128743573400,
read,key_4,1.69,200,330,false,1775452128742991300,
read,key_2,9.35,200,330,false,1775452128735323900,
read,key_8,2.46,200,305,false,1775452128743573400,
read,key_6,1.36,200,283,false,1775452128744677100,
read,key_3,1.36,200,284,false,1775452128744677100,
read,key_1,1.36,200,297,false,1775452128744677100,
read,key_9,1.04,200,287,false,1775452128746033800,
read,key_4,1.04,200,330,false,1775452128746033800,
read,key_1,1.04,200,297,false,1775452128746033800,
read,key_1,9.18,200,297,false,1775452128738432400,
read,key_8,0.53,200,305,false,1775452128747614500,
read,key_0,1.07,200,312,false,1775452128747074900,
read,key_9,2.11,200,287,false,1775452128746033800,
read,key_2,1.20,200,330,false,1775452128748146200,
read,key_6,10.40,200,283,false,1775452128738938000,
read,key_2,1.20,200,330,false,1775452128748146200,
read,key_1,1.20,200,297,false,1775452128748146200,
read,key_3,0.68,200,285,false,1775452128749342900,
read,key_8,10.57,200,305,false,1775452128739458600,
read,key_0,1.25,200,312,false,1775452128749342900,
read,key_6,1.78,200,283,false,1775452128749342900,
read,key_4,1.78,200,330,false,1775452128749342900,
read,key_2,1.65,200,330,false,1775452128750027700,
read,key_6,1.08,200,283,false,1775452128751119500,
read,key_3,8.62,200,285,false,1775452128743573400,
read,key_8,2.17,200,305,false,1775452128750027700,
read,key_4,1.08,200,330,false,1775452128751119500,
read,key_6,1.05,200,283,false,1775452128752198300,
read,key_8,1.58,200,305,false,1775452128751675500,
read,key_0,1.05,200,312,false,1775452128752198300,
read,key_8,1.05,200,305,false,1775452128752198300,
