type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_4,20.40,200,153,false,1775451942051974400,
read,key_5,20.40,200,150,false,1775451942051974400,
read,key_2,22.40,200,181,false,1775451942051974400,
read,key_6,2.00,200,145,false,1775451942072372300,
read,key_1,22.94,200,140,false,1775451942051974400,
read,key_7,1.06,200,142,false,1775451942074372900,
read,key_8,24.13,200,169,false,1775451942051974400,
read,key_3,24.66,200,147,false,1775451942051974400,
read,key_8,1.73,200,169,false,1775451942074916500,
read,key_1,1.20,200,140,false,1775451942075437600,
read,key_4,1.09,200,153,false,1775451942076107700,
read,key_6,1.10,200,145,false,1775451942076642300,
read,key_3,25.77,200,147,false,1775451942051974400,
read,key_9,0.55,200,142,false,1775451942077742900,
read,key_5,26.84,200,150,false,1775451942051974400,
read,key_4,1.61,200,153,false,1775451942077203400,
read,key_1,1.07,200,140,false,1775451942077742900,
read,key_6,27.45,200,145,false,1775451942051974400,
read,key_8,1.14,200,169,false,1775451942078818500,
read,key_1,1.67,200,140,false,1775451942078287900,
read,key_1,1.68,200,140,false,1775451942078818500,
read,key_4,9.18,200,153,false,1775451942072372300,
read,key_6,1.59,200,145,false,1775451942079958800,
read,key_7,1.59,200,142,false,1775451942079958800,
read,key_9,0.87,200,142,false,1775451942081552800,
read,key_8,0.87,200,169,false,1775451942081552800,
read,key_0,0.87,200,152,false,1775451942081552800,
read,key_8,0.51,200,169,false,1775451942082425100,
read,key_8,1.13,200,169,false,1775451942082425100,
read,key_0,7.42,200,153,true,1775451942076642300,
read,key_0,1.67,200,155,true,1775451942082930900,
read,key_0,1.04,200,155,true,1775451942083560000,
read,key_3,4.62,200,148,false,1775451942080503400,
read,key_6,0.52,200,145,false,1775451942084598900,
read,key_1,0.99,200,140,false,1775451942085122000,
read,key_0,7.83,200,155,true,1775451942078818500,
read,key_1,3.76,200,141,false,1775451942084067000,
read,key_8,1.71,200,169,false,1775451942086115300,
read,key_1,1.17,200,141,false,1775451942086655000,
read,key_8,3.23,200,169,false,1775451942084598900,
read,key_1,0.51,200,141,false,1775451942087828000,
read,key_5,1.04,200,150,false,1775451942087828000,
read,key_1,1.04,200,141,true,1775451942087828000,
read,key_8,1.05,200,169,false,1775451942088873100,
read,key_8,2.10,200,169,false,1775451942087828000,
read,key_8,1.05,200,169,false,1775451942088873100,
read,key_9,1.08,200,142,false,1775451942089927700,
read,key_4,1.39,200,153,false,1775451942091011300,
read,key_2,1.21,200,181,false,1775451942092400400,
read,key_9,0.51,200,142,false,1775451942093611500,
read,key_7,0.99,200,142,false,1775451942094119500,
read,key_4,1.57,200,153,false,1775451942095108900,
