type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_4,39.18,404,0,false,1775451750407319700,
read,key_1,45.95,404,0,false,1775451750407319700,
read,key_7,45.93,404,0,false,1775451750407841400,
read,key_2,46.45,404,0,false,1775451750407319700,
read,key_2,50.69,404,0,false,1775451750406756700,
read,key_5,52.15,404,0,false,1775451750407841400,
read,key_6,54.81,404,0,false,1775451750407319700,
read,key_8,56.18,404,0,false,1775451750406756700,
read,key_0,55.87,404,0,false,1775451750407841400,
read,key_7,17.73,404,0,false,1775451750446501800,
read,key_1,58.06,404,0,false,1775451750407841400,
read,key_4,12.13,404,0,false,1775451750453778900,
read,key_6,15.74,404,0,false,1775451750453778900,
read,key_3,16.25,404,0,false,1775451750453273400,
read,key_6,9.52,404,0,false,1775451750459999200,
read,key_3,12.07,404,0,false,1775451750457450200,
read,key_9,10.96,404,0,false,1775451750469523400,
read,key_0,16.24,404,0,false,1775451750464237700,
read,key_8,14.57,404,0,false,1775451750465911500,
read,key_9,17.53,404,0,false,1775451750462946500,
read,key_2,18.40,404,0,false,1775451750469523400,
read,key_9,22.28,404,0,false,1775451750469523400,
read,key_3,27.08,404,0,false,1775451750469523400,
read,key_7,33.90,404,0,false,1775451750465911500,
read,key_7,36.75,404,0,false,1775451750463719100,
read,key_2,39.34,404,0,false,1775451750462136900,
read,key_8,24.48,404,0,false,1775451750480481400,
read,key_1,24.48,404,0,false,1775451750480481400,
read,key_8,26.58,404,0,false,1775451750480481400,
read,key_3,19.14,404,0,false,1775451750487924000,
read,key_4,27.63,404,0,false,1775451750480481400,
read,key_1,11.51,404,0,false,1775451750496604900,
read,key_9,16.31,404,0,false,1775451750491809300,
read,key_1,13.11,404,0,false,1775451750500471200,
read,key_9,14.28,404,0,false,1775451750499817200,
read,key_7,13.10,404,0,false,1775451750504965100,
read,key_8,9.95,404,0,false,1775451750508117500,
read,key_7,14.06,404,0,false,1775451750504965100,
read,key_3,17.54,404,0,false,1775451750501479100,
read,key_9,13.06,404,0,false,1775451750507068600,
read,key_0,14.14,404,0,false,1775451750508117500,
read,key_8,14.14,404,0,false,1775451750508117500,
read,key_3,16.76,404,0,false,1775451750507068600,
read,key_8,12.43,404,0,false,1775451750514097900,
read,key_9,12.95,404,0,false,1775451750513582300,
read,key_0,11.33,404,0,false,1775451750518068900,
read,key_0,10.47,404,0,false,1775451750519529800,
read,key_8,10.43,404,0,false,1775451750520132600,
read,key_6,21.42,404,0,false,1775451750518068900,
read,key_7,10.43,404,0,false,1775451750529397300,
read,key_2,10.87,404,0,false,1775451750530568100,
read,key_7,19.18,404,0,false,1775451750522256500,
read,key_1,22.98,404,0,false,1775451750519025600,
read,key_3,16.71,404,0,false,1775451750526528500,
read,key_6,19.55,404,0,false,1775451750526528500,
read,key_8,7.22,404,0,false,1775451750541440100,
read,key_9,10.30,404,0,false,1775451750539830700,
read,key_0,27.31,404,0,false,1775451750523827000,
read,key_6,8.43,404,0,false,1775451750542704800,
read,key_3,8.40,404,0,false,1775451750543240100,
read,key_9,29.39,404,0,false,1775451750522256500,
read,key_8,21.64,404,0,false,1775451750529999300,
read,key_5,5.56,404,0,false,1775451750546082900,
read,key_3,12.15,404,0,false,1775451750539492400,
read,key_7,11.22,404,0,false,1775451750541440100,
read,key_1,11.79,404,0,false,1775451750550130500,
read,key_8,10.70,404,0,false,1775451750551646500,
read,key_7,14.19,404,0,false,1775451750548660800,
read,key_2,11.83,404,0,false,1775451750551646500,
read,key_3,16.23,404,0,false,1775451750551646500,
read,key_6,16.75,404,0,false,1775451750551646500,
read,key_3,15.74,404,0,false,1775451750552662800,
read,key_1,17.26,404,0,false,1775451750551139300,
read,key_0,17.26,404,0,false,1775451750551139300,
read,key_2,17.27,404,0,false,1775451750551646500,
read,key_3,15.94,404,0,false,1775451750561921700,
read,key_6,14.38,404,0,false,1775451750563480900,
read,key_7,17.60,404,0,false,1775451750562351700,
read,key_0,18.08,404,0,false,1775451750562856600,
read,key_5,17.39,404,0,false,1775451750567881100,
read,key_4,17.00,404,0,false,1775451750568919900,
read,key_9,18.90,404,0,false,1775451750568401700,
read,key_7,24.23,404,0,false,1775451750568401700,
read,key_8,25.23,404,0,false,1775451750568401700,
read,key_0,26.87,404,0,false,1775451750568401700,
read,key_6,18.05,404,0,false,1775451750577867700,
read,key_8,19.22,404,0,false,1775451750580941200,
read,key_3,20.72,404,0,false,1775451750579952700,
read,key_3,15.39,404,0,false,1775451750585277600,
read,key_7,22.80,404,0,false,1775451750577867700,
read,key_7,15.76,404,0,false,1775451750585917700,
read,key_9,9.05,404,0,false,1775451750592629200,
read,key_1,14.37,404,0,false,1775451750587304500,
read,key_8,7.91,404,0,false,1775451750595275700,
read,key_1,9.45,404,0,false,1775451750601678600,
read,key_3,18.51,404,0,false,1775451750593636900,
read,key_7,16.23,404,0,false,1775451750595917200,
read,key_4,12.47,404,0,false,1775451750600670700,
read,key_3,11.46,404,0,false,1775451750601678600,
read,key_7,13.32,404,0,false,1775451750600670700,
read,key_5,12.35,404,0,false,1775451750603185800,
read,key_7,15.37,404,0,false,1775451750600161100,
read,key_6,15.24,404,0,false,1775451750601678600,
read,key_0,16.25,404,0,false,1775451750600670700,
read,key_9,10.52,404,0,false,1775451750613490800,
read,key_5,11.87,404,0,false,1775451750613141900,
read,key_2,12.52,404,0,false,1775451750613996600,
read,key_8,18.16,404,0,false,1775451750616917600,
read,key_7,24.45,404,0,false,1775451750612145900,
read,key_8,25.10,404,0,false,1775451750611488300,
read,key_5,14.10,404,0,false,1775451750624013900,
read,key_5,22.57,404,0,false,1775451750615534900,
read,key_5,12.11,404,0,false,1775451750626521900,
read,key_6,21.72,404,0,false,1775451750616917600,
read,key_1,13.62,200,1,false,1775451750625015600,
read,key_1,27.97,404,0,false,1775451750612145900,
read,key_1,5.39,200,1,false,1775451750638111000,
read,key_7,1.72,404,0,false,1775451750643502100,
read,key_3,11.10,404,0,false,1775451750635589800,
read,key_4,10.60,404,0,false,1775451750636594200,
read,key_3,10.60,404,0,false,1775451750636594200,
read,key_6,9.08,404,0,false,1775451750638637400,
read,key_2,11.22,404,0,false,1775451750640116100,
read,key_4,12.70,404,0,false,1775451750638637400,
read,key_9,19.56,404,0,false,1775451750638111000,
read,key_0,19.03,404,0,false,1775451750638637400,
read,key_9,10.96,404,0,false,1775451750647717500,
read,key_2,11.98,404,0,false,1775451750647199700,
read,key_6,12.49,404,0,false,1775451750647199700,
read,key_2,17.39,404,0,false,1775451750645224100,
read,key_8,17.28,404,0,false,1775451750646691600,
read,key_1,15.10,200,1,false,1775451750651334400,
read,key_2,15.10,404,0,false,1775451750651334400,
read,key_5,8.76,404,0,false,1775451750657669700,
read,key_1,12.41,200,1,false,1775451750659690300,
read,key_3,13.42,404,0,false,1775451750658678700,
read,key_9,12.41,404,0,false,1775451750659690300,
read,key_3,16.62,404,0,false,1775451750657669700,
read,key_7,3.16,404,0,false,1775451750672099100,
read,key_4,15.62,404,0,false,1775451750663973100,
read,key_0,18.13,404,0,false,1775451750662617400,
read,key_0,1.52,404,0,false,1775451750680752800,
read,key_5,16.41,404,0,false,1775451750666434200,
read,key_9,16.41,404,0,false,1775451750666434200,
read,key_2,18.30,404,0,false,1775451750666434200,
read,key_2,12.47,404,0,false,1775451750674296400,
read,key_2,17.86,404,0,false,1775451750672099100,
read,key_5,17.86,404,0,false,1775451750672099100,
read,key_1,18.55,200,1,false,1775451750675259900,
read,key_4,12.88,404,0,false,1775451750682848400,
read,key_5,16.13,404,0,false,1775451750679598200,
read,key_1,13.97,200,1,false,1775451750682270100,
read,key_6,3.97,404,0,false,1775451750693806600,
read,key_8,15.94,404,0,false,1775451750682848400,
read,key_9,15.81,404,0,false,1775451750684740800,
read,key_9,14.93,404,0,false,1775451750686763500,
read,key_1,20.58,200,1,false,1775451750689959900,
read,key_9,21.46,404,0,false,1775451750689959900,
read,key_6,15.16,404,0,false,1775451750697774200,
read,key_4,18.21,404,0,false,1775451750695728200,
read,key_9,2.51,404,0,false,1775451750711928300,
read,key_5,18.20,404,0,false,1775451750696245000,
read,key_1,18.71,200,1,false,1775451750695728200,
read,key_0,3.62,404,0,false,1775451750712940300,
read,key_8,19.30,404,0,false,1775451750698786200,
read,key_4,16.91,404,0,false,1775451750701698600,
read,key_4,3.16,404,0,false,1775451750715451000,
read,key_2,18.05,404,0,false,1775451750700557400,
read,key_9,10.26,404,0,false,1775451750710544400,
read,key_1,4.75,200,1,false,1775451750718093100,
read,key_7,10.63,404,0,false,1775451750714442200,
read,key_8,13.42,404,0,false,1775451750714442200,
read,key_4,13.45,404,0,false,1775451750716561500,
read,key_1,16.62,200,1,false,1775451750713936700,
read,key_0,11.94,404,0,false,1775451750718612300,
